,날짜,PM10,PM2.5,오 존,이산화질소,일산화탄소,아황산가스,평균기온(°C),평균 풍속(m/s),평균 상대습도(%),평균 현지기압(hPa),PM2.5_MA7,PM2.5_MA30,PM2.5lag,Autumn,Spring,Summer,Winter
508,2021-05-23,0.39361702127659576,0.5681818181818182,0.6507936507936508,0.5497630331753556,0.33333333333333337,0.39999999999999997,0.7210682492581603,0.3382352941176471,0.6012422360248447,0.4110576923076934,0.30797101449275366,0.4820936639118456,0.25,0,1,0,0
509,2021-05-24,0.2978723404255319,0.4545454545454546,0.4920634920634921,0.6919431279620855,0.33333333333333337,0.39999999999999997,0.6409495548961425,0.3970588235294118,0.7142857142857142,0.35576923076922995,0.3586956521739131,0.4931129476584021,0.5681818181818182,0,1,0,0
510,2021-05-25,0.324468085106383,0.5454545454545454,0.5873015873015873,0.33649289099526075,0.33333333333333337,0.2,0.6735905044510386,0.47058823529411764,0.31428571428571417,0.34375,0.42028985507246375,0.5110192837465564,0.4545454545454546,0,1,0,0
511,2021-05-26,0.35106382978723405,0.25,0.5238095238095238,0.40758293838862564,0.33333333333333337,0.2,0.6142433234421365,0.41176470588235303,0.346583850931677,0.41586538461538325,0.3731884057971014,0.5165289256198347,0.5454545454545454,0,1,0,0
512,2021-05-27,0.22340425531914893,0.2727272727272727,0.4920634920634921,0.4549763033175357,0.33333333333333337,0.2,0.5845697329376854,0.36764705882352944,0.8062111801242237,0.24278846153846345,0.36231884057971014,0.5165289256198347,0.25,0,1,0,0
513,2021-05-28,0.43617021276595747,0.5,0.5714285714285715,0.4549763033175357,0.5555555555555556,0.2,0.6053412462908013,0.6176470588235295,0.7565217391304347,0.22836538461538325,0.40942028985507245,0.5275482093663911,0.2727272727272727,0,1,0,0
514,2021-05-29,0.2553191489361702,0.3181818181818182,0.6984126984126985,0.31279620853080575,0.33333333333333337,0.2,0.6379821958456974,0.4558823529411765,0.5664596273291924,0.32211538461538325,0.42028985507246375,0.512396694214876,0.5,0,1,0,0
515,2021-05-30,0.30851063829787234,0.38636363636363635,0.7142857142857143,0.26540284360189575,0.33333333333333337,0.39999999999999997,0.6706231454005935,0.22058823529411767,0.5763975155279503,0.4134615384615401,0.3913043478260869,0.5041322314049586,0.3181818181818182,0,1,0,0
516,2021-05-31,0.23404255319148937,0.25,0.6825396825396826,0.2417061611374408,0.33333333333333337,0.2,0.6854599406528191,0.22058823529411767,0.5403726708074533,0.46875,0.3586956521739131,0.502754820936639,0.38636363636363635,0,1,0,0
517,2021-06-01,0.2553191489361702,0.2272727272727273,0.6349206349206349,0.26540284360189575,0.33333333333333337,0.39999999999999997,0.712166172106825,0.17647058823529413,0.4732919254658384,0.5264423076923066,0.30797101449275366,0.4999999999999999,0.25,0,0,1,0
518,2021-06-02,0.425531914893617,0.4090909090909091,0.5079365079365079,0.6682464454976305,0.33333333333333337,0.39999999999999997,0.7181008902077152,0.16176470588235295,0.5590062111801242,0.5048076923076934,0.33333333333333337,0.512396694214876,0.2272727272727273,0,0,1,0
519,2021-06-03,0.2765957446808511,0.38636363636363635,0.5238095238095238,0.6208530805687205,0.33333333333333337,0.39999999999999997,0.6528189910979229,0.13235294117647062,0.8981366459627328,0.2836538461538467,0.35144927536231885,0.522038567493113,0.4090909090909091,0,0,1,0
520,2021-06-04,0.2021276595744681,0.2272727272727273,0.5396825396825398,0.38388625592417064,0.33333333333333337,0.2,0.6973293768545995,0.3529411764705883,0.5751552795031055,0.2139423076923066,0.30797101449275366,0.5192837465564738,0.38636363636363635,0,0,1,0
521,2021-06-05,0.39361702127659576,0.4545454545454546,0.761904761904762,0.36018957345971575,0.33333333333333337,0.39999999999999997,0.6824925816023739,0.7058823529411765,0.6683229813664595,0.25961538461538325,0.3297101449275362,0.5275482093663911,0.2272727272727273,0,0,1,0
522,2021-06-06,0.3829787234042553,0.4545454545454546,0.8253968253968255,0.26540284360189575,0.33333333333333337,0.39999999999999997,0.7032640949554897,0.5735294117647058,0.6844720496894409,0.3798076923076934,0.34057971014492755,0.5275482093663911,0.4545454545454546,0,0,1,0
523,2021-06-07,0.35106382978723405,0.3181818181818182,0.47619047619047616,0.6682464454976305,0.33333333333333337,0.6000000000000001,0.7240356083086055,0.47058823529411764,0.608695652173913,0.5096153846153868,0.35144927536231885,0.4504132231404958,0.4545454545454546,0,0,1,0
524,2021-06-08,0.3404255319148936,0.4318181818181818,0.7301587301587301,0.4786729857819906,0.33333333333333337,0.6000000000000001,0.7655786350148369,0.2941176470588236,0.5701863354037268,0.5528846153846168,0.38405797101449274,0.4366391184573002,0.3181818181818182,0,0,1,0
525,2021-06-09,0.30851063829787234,0.4090909090909091,0.6507936507936508,0.33649289099526075,0.4444444444444444,0.39999999999999997,0.768545994065282,0.25,0.45962732919254656,0.5625,0.38405797101449274,0.4504132231404958,0.4318181818181818,0,0,1,0
526,2021-06-10,0.425531914893617,0.5681818181818182,0.6281179138321995,0.4549763033175357,0.5555555555555556,0.6000000000000001,0.7477744807121662,0.2058823529411765,0.6472049689440993,0.5144230769230766,0.41304347826086957,0.47245179063360876,0.4090909090909091,0,0,1,0
527,2021-06-11,0.2127659574468085,0.29545454545454547,0.6054421768707483,0.43127962085308064,0.33333333333333337,0.39999999999999997,0.7002967359050446,0.26470588235294124,0.9304347826086957,0.4639423076923066,0.4239130434782608,0.4765840220385674,0.5681818181818182,0,0,1,0
528,2021-06-12,0.05319148936170213,0.06818181818181818,0.582766439909297,0.2180094786729858,0.5555555555555556,0.2,0.7032640949554897,0.17647058823529413,0.9801242236024844,0.4639423076923066,0.36231884057971014,0.4641873278236913,0.29545454545454547,0,0,1,0
529,2021-06-13,0.14893617021276595,0.25,0.5600907029478458,0.1469194312796209,0.33333333333333337,0.2,0.7596439169139467,0.11764705882352941,0.8645962732919253,0.3870192307692335,0.3297101449275362,0.45867768595041314,0.06818181818181818,0,0,1,0
530,2021-06-14,0.1702127659574468,0.29545454545454547,0.5374149659863946,0.1469194312796209,0.33333333333333337,0.2,0.7477744807121662,0.1911764705882353,0.8211180124223602,0.34375,0.32608695652173914,0.4669421487603306,0.25,0,0,1,0
531,2021-06-15,0.09574468085106383,0.13636363636363635,0.5147392290249433,0.1469194312796209,0.33333333333333337,0.2,0.7002967359050446,0.27941176470588236,0.8770186335403726,0.2836538461538467,0.2789855072463768,0.4696969696969696,0.29545454545454547,0,0,1,0
532,2021-06-16,0.11702127659574468,0.18181818181818182,0.4920634920634921,0.09952606635071093,0.33333333333333337,0.2,0.6765578635014837,0.47058823529411764,0.8335403726708074,0.2788461538461533,0.2427536231884058,0.47245179063360876,0.13636363636363635,0,0,1,0
533,2021-06-17,0.11702127659574468,0.18181818181818182,0.44444444444444453,0.1469194312796209,0.11111111111111105,0.6000000000000001,0.6735905044510386,0.26470588235294124,0.795031055900621,0.33413461538461675,0.18115942028985507,0.4738292011019283,0.18181818181818182,0,0,1,0
534,2021-06-18,0.2127659574468085,0.34090909090909094,0.6190476190476191,0.5497630331753556,0.33333333333333337,0.39999999999999997,0.6765578635014837,0.25,0.888198757763975,0.22836538461538325,0.18840579710144925,0.4614325068870523,0.18181818181818182,0,0,1,0
535,2021-06-19,0.3829787234042553,0.5227272727272727,0.7936507936507937,0.28909952606635075,0.33333333333333337,0.39999999999999997,0.7626112759643917,0.22058823529411767,0.66583850931677,0.19951923076922995,0.2608695652173913,0.47245179063360876,0.34090909090909094,0,0,1,0
536,2021-06-20,0.43617021276595747,0.6136363636363636,0.6507936507936508,0.5734597156398105,0.5555555555555556,0.39999999999999997,0.7655786350148369,0.27941176470588236,0.6633540372670808,0.23317307692307665,0.31884057971014496,0.49724517906336074,0.5227272727272727,0,0,1,0
537,2021-06-21,0.40425531914893614,0.5,0.5873015873015873,0.5023696682464456,0.5555555555555556,0.39999999999999997,0.7922848664688428,0.32352941176470584,0.5229813664596272,0.2788461538461533,0.35144927536231885,0.512396694214876,0.6136363636363636,0,0,1,0
538,2021-06-22,0.1595744680851064,0.18181818181818182,0.5079365079365079,0.1469194312796209,0.11111111111111105,0.39999999999999997,0.7151335311572701,0.32352941176470584,0.6496894409937887,0.4110576923076934,0.3586956521739131,0.4889807162534434,0.5,0,0,1,0
539,2021-06-23,0.11702127659574468,0.13636363636363635,0.47619047619047616,0.1232227488151659,0.11111111111111105,0.2,0.70919881305638,0.27941176470588236,0.6745341614906831,0.45192307692307665,0.35144927536231885,0.4696969696969696,0.18181818181818182,0,0,1,0
540,2021-06-24,0.11702127659574468,0.13636363636363635,0.5555555555555556,0.1469194312796209,0.11111111111111105,0.2,0.7270029673590505,0.2058823529411765,0.6844720496894409,0.4663461538461533,0.34420289855072467,0.4449035812672175,0.13636363636363635,0,0,1,0
541,2021-06-25,0.22340425531914893,0.3181818181818182,0.5238095238095238,0.33649289099526075,0.33333333333333337,0.2,0.741839762611276,0.1911764705882353,0.7155279503105588,0.4495192307692335,0.34057971014492755,0.4490358126721763,0.13636363636363635,0,0,1,0
542,2021-06-26,0.2021276595744681,0.29545454545454547,0.5714285714285715,0.28909952606635075,0.33333333333333337,0.2,0.7655786350148369,0.13235294117647062,0.6944099378881987,0.43028846153846345,0.3043478260869565,0.4504132231404958,0.3181818181818182,0,0,1,0
543,2021-06-27,0.23404255319148937,0.38636363636363635,0.6349206349206349,0.1232227488151659,0.33333333333333337,0.39999999999999997,0.7893175074183978,0.3088235294117647,0.6223602484472048,0.35817307692307665,0.26811594202898553,0.443526170798898,0.29545454545454547,0,0,1,0
544,2021-06-28,0.26595744680851063,0.4318181818181818,0.5714285714285715,0.1232227488151659,0.33333333333333337,0.39999999999999997,0.7982195845697331,0.32352941176470584,0.6385093167701863,0.29807692307692335,0.25724637681159424,0.4504132231404958,0.38636363636363635,0,0,1,0
545,2021-06-29,0.2021276595744681,0.3181818181818182,0.5714285714285715,0.09952606635071093,0.11111111111111105,0.2,0.7804154302670624,0.26470588235294124,0.6745341614906831,0.32211538461538325,0.2789855072463768,0.44628099173553715,0.4318181818181818,0,0,1,0
546,2021-06-30,0.2021276595744681,0.2727272727272727,0.46031746031746035,0.09952606635071093,0.11111111111111105,0.2,0.7922848664688428,0.2941176470588236,0.6645962732919254,0.35576923076922995,0.3007246376811594,0.44765840220385666,0.3181818181818182,0,0,1,0
547,2021-07-01,0.19148936170212766,0.2727272727272727,0.4126984126984127,0.2180094786729858,0.33333333333333337,0.2,0.8189910979228487,0.27941176470588236,0.5875776397515526,0.33653846153846345,0.322463768115942,0.4504132231404958,0.2727272727272727,0,0,1,0
548,2021-07-02,0.2021276595744681,0.3181818181818182,0.5079365079365079,0.1469194312796209,0.33333333333333337,0.2,0.8160237388724036,0.36764705882352944,0.6223602484472048,0.3894230769230802,0.322463768115942,0.4449035812672175,0.2727272727272727,0,0,1,0
549,2021-07-03,0.12765957446808512,0.1590909090909091,0.4920634920634921,0.1469194312796209,0.33333333333333337,0.2,0.7626112759643917,0.3970588235294118,0.8521739130434781,0.3798076923076934,0.3007246376811594,0.431129476584022,0.3181818181818182,0,0,1,0
550,2021-07-04,0.18085106382978725,0.20454545454545456,0.4285714285714286,0.19431279620853084,0.33333333333333337,0.2,0.7922848664688428,0.3970588235294118,0.8447204968944099,0.32932692307692335,0.2717391304347826,0.4297520661157024,0.1590909090909091,0,0,1,0
551,2021-07-05,0.1702127659574468,0.20454545454545456,0.28571428571428575,0.5260663507109006,0.5555555555555556,0.2,0.7566765578635015,0.3970588235294118,0.888198757763975,0.42067307692307665,0.23550724637681156,0.41460055096418724,0.20454545454545456,0,0,1,0
552,2021-07-06,0.11702127659574468,0.09090909090909091,0.09523809523809525,0.43127962085308064,0.11111111111111105,0.2,0.7774480712166173,0.8676470588235294,0.9540372670807452,0.3774038461538467,0.19927536231884055,0.3925619834710743,0.20454545454545456,0,0,1,0
553,2021-07-07,0.12765957446808512,0.20454545454545456,0.0,0.4786729857819906,0.11111111111111105,0.2,0.7863501483679526,0.36764705882352944,0.9478260869565217,0.3822115384615401,0.18840579710144925,0.3856749311294765,0.09090909090909091,0,0,1,0
554,2021-07-08,0.1702127659574468,0.29545454545454547,0.33333333333333337,0.36018957345971575,0.33333333333333337,0.2,0.7863501483679526,0.26470588235294124,0.9043478260869563,0.32451923076922995,0.19202898550724637,0.37741046831955916,0.20454545454545456,0,0,1,0
555,2021-07-09,0.19148936170212766,0.29545454545454547,0.31746031746031744,0.38388625592417064,0.33333333333333337,0.2,0.8071216617210683,0.14705882352941177,0.8832298136645961,0.31971153846153655,0.18840579710144925,0.37052341597796135,0.29545454545454547,0,0,1,0
556,2021-07-10,0.2765957446808511,0.4545454545454546,0.5396825396825398,0.38388625592417064,0.33333333333333337,0.2,0.8338278931750743,0.42647058823529416,0.8124223602484472,0.3894230769230802,0.23550724637681156,0.36363636363636365,0.29545454545454547,0,0,1,0
557,2021-07-11,0.22340425531914893,0.3181818181818182,0.5238095238095238,0.2180094786729858,0.11111111111111105,0.2,0.8605341246290802,0.5294117647058824,0.8086956521739129,0.43509615384615685,0.25362318840579706,0.36501377410468316,0.4545454545454546,0,0,1,0
558,2021-07-12,0.2446808510638298,0.34090909090909094,0.23809523809523814,0.38388625592417064,0.11111111111111105,0.2,0.8902077151335313,0.5147058823529412,0.7962732919254657,0.43269230769231015,0.2753623188405797,0.3815426997245178,0.3181818181818182,0,0,1,0
559,2021-07-13,0.1595744680851064,0.18181818181818182,0.0476190476190476,0.26540284360189575,0.11111111111111105,0.2,0.8842729970326411,0.5147058823529412,0.8248447204968944,0.45673076923077005,0.2898550724637681,0.37741046831955916,0.34090909090909094,0,0,1,0
560,2021-07-14,0.11702127659574468,0.1590909090909091,0.0634920634920635,0.28909952606635075,0.11111111111111105,0.2,0.8991097922848665,0.4558823529411765,0.8086956521739129,0.49519230769231015,0.28260869565217395,0.36914600550964183,0.18181818181818182,0,0,1,0
561,2021-07-15,0.13829787234042554,0.2272727272727273,0.20634920634920634,0.2180094786729858,0.33333333333333337,0.2,0.8931750741839763,0.2941176470588236,0.7888198757763975,0.5384615384615401,0.2717391304347826,0.37465564738292,0.1590909090909091,0,0,1,0
562,2021-07-16,0.18085106382978725,0.29545454545454547,0.6031746031746031,0.09952606635071093,0.11111111111111105,0.2,0.8842729970326411,0.2352941176470588,0.7440993788819875,0.53125,0.2717391304347826,0.3815426997245178,0.2272727272727273,0,0,1,0
563,2021-07-17,0.09574468085106383,0.11363636363636365,0.38095238095238093,0.07582938388625593,0.11111111111111105,0.2,0.8397626112759645,0.27941176470588236,0.7565217391304347,0.47836538461538325,0.21739130434782608,0.37741046831955916,0.29545454545454547,0,0,1,0
564,2021-07-18,0.07446808510638298,0.11363636363636365,0.39682539682539686,0.052132701421800966,0.11111111111111105,0.2,0.8635014836795254,0.22058823529411767,0.737888198757764,0.46875,0.18478260869565216,0.36363636363636365,0.11363636363636365,0,0,1,0
565,2021-07-19,0.11702127659574468,0.1590909090909091,0.38095238095238093,0.1232227488151659,0.11111111111111105,0.2,0.8783382789317509,0.16176470588235295,0.7614906832298135,0.5024038461538467,0.15579710144927533,0.3415977961432506,0.11363636363636365,0,0,1,0
566,2021-07-20,0.10638297872340427,0.11363636363636365,0.28571428571428575,0.07582938388625593,0.11111111111111105,0.2,0.9258160237388725,0.25,0.6149068322981366,0.5168269230769234,0.14492753623188406,0.3112947658402203,0.1590909090909091,0,0,1,0
567,2021-07-21,0.1595744680851064,0.25,0.3650793650793651,0.1232227488151659,0.11111111111111105,0.39999999999999997,0.9109792284866469,0.32352941176470584,0.6385093167701863,0.47596153846153655,0.15942028985507245,0.2961432506887052,0.11363636363636365,0,0,1,0
568,2021-07-22,0.2127659574468085,0.34090909090909094,0.4285714285714286,0.1232227488151659,0.11111111111111105,0.39999999999999997,0.9139465875370921,0.3088235294117647,0.6645962732919254,0.4399038461538467,0.17753623188405793,0.30578512396694213,0.25,0,0,1,0
569,2021-07-23,0.2021276595744681,0.34090909090909094,0.47619047619047616,0.09952606635071093,0.11111111111111105,0.2,0.9080118694362019,0.27941176470588236,0.6881987577639751,0.4086538461538467,0.18478260869565216,0.3181818181818181,0.34090909090909094,0,0,1,0
570,2021-07-24,0.1595744680851064,0.25,0.46031746031746035,0.07582938388625593,0.11111111111111105,0.2,0.9169139465875372,0.25,0.6596273291925464,0.3870192307692335,0.20652173913043478,0.32506887052341593,0.34090909090909094,0,0,1,0
571,2021-07-25,0.14893617021276595,0.20454545454545456,0.46031746031746035,0.052132701421800966,0.11111111111111105,0.2,0.9109792284866469,0.27941176470588236,0.6559006211180123,0.3533653846153868,0.2210144927536232,0.3181818181818181,0.25,0,0,1,0
572,2021-07-26,0.11702127659574468,0.1590909090909091,0.38095238095238093,0.07582938388625593,0.11111111111111105,0.2,0.9169139465875372,0.3088235294117647,0.6310559006211179,0.30288461538461675,0.2210144927536232,0.3099173553719008,0.20454545454545456,0,0,1,0
573,2021-07-27,0.13829787234042554,0.2272727272727273,0.46031746031746035,0.09952606635071093,0.11111111111111105,0.39999999999999997,0.9169139465875372,0.2941176470588236,0.6782608695652173,0.2548076923076934,0.23913043478260868,0.30027548209366384,0.1590909090909091,0,0,1,0
574,2021-07-28,0.11702127659574468,0.18181818181818182,0.3015873015873016,0.07582938388625593,0.11111111111111105,0.2,0.9109792284866469,0.25,0.66583850931677,0.2524038461538467,0.22826086956521738,0.2851239669421487,0.2272727272727273,0,0,1,0
575,2021-07-29,0.11702127659574468,0.1590909090909091,0.25396825396825395,0.19431279620853084,0.11111111111111105,0.39999999999999997,0.9169139465875372,0.2352941176470588,0.6397515527950309,0.24038461538461675,0.19927536231884055,0.27548209366391174,0.18181818181818182,0,0,1,0
576,2021-07-30,0.2127659574468085,0.20454545454545456,0.22222222222222227,0.33649289099526075,0.11111111111111105,0.2,0.9080118694362019,0.4558823529411765,0.6807453416149067,0.2163461538461533,0.17753623188405793,0.2713498622589531,0.1590909090909091,0,0,1,0
577,2021-07-31,0.12765957446808512,0.1590909090909091,0.2698412698412698,0.28909952606635075,0.11111111111111105,0.2,0.9139465875370921,0.3970588235294118,0.8024844720496892,0.19951923076922995,0.16304347826086954,0.2644628099173554,0.20454545454545456,0,0,1,0
578,2021-08-01,0.22340425531914893,0.36363636363636365,0.5714285714285715,0.26540284360189575,0.33333333333333337,0.2,0.9465875370919883,0.2941176470588236,0.7577639751552794,0.1947115384615401,0.18840579710144925,0.2672176308539944,0.1590909090909091,0,0,1,0
579,2021-08-02,0.12765957446808512,0.1590909090909091,0.14285714285714285,0.28909952606635075,0.11111111111111105,0.2,0.9436201780415432,0.3529411764705883,0.7080745341614906,0.26923076923077005,0.18840579710144925,0.2672176308539944,0.36363636363636365,0,0,1,0
580,2021-08-03,0.2021276595744681,0.25,0.12698412698412698,0.33649289099526075,0.11111111111111105,0.39999999999999997,0.9139465875370921,0.26470588235294124,0.6993788819875776,0.3774038461538467,0.19202898550724637,0.26997245179063356,0.1590909090909091,0,0,1,0
581,2021-08-04,0.2127659574468085,0.34090909090909094,0.4126984126984127,0.26540284360189575,0.11111111111111105,0.39999999999999997,0.9554896142433236,0.14705882352941177,0.6335403726708074,0.39182692307692335,0.21739130434782608,0.2782369146005509,0.25,0,0,1,0
582,2021-08-05,0.1595744680851064,0.2272727272727273,0.46031746031746035,0.09952606635071093,0.11111111111111105,0.2,0.967359050445104,0.14705882352941177,0.6695652173913044,0.32211538461538325,0.22826086956521738,0.2865013774104683,0.34090909090909094,0,0,1,0
583,2021-08-06,0.1595744680851064,0.20454545454545456,0.47619047619047616,0.09952606635071093,0.11111111111111105,0.2,0.9851632047477745,0.2058823529411765,0.6496894409937887,0.24278846153846345,0.22826086956521738,0.2865013774104683,0.2272727272727273,0,0,1,0
584,2021-08-07,0.19148936170212766,0.20454545454545456,0.4285714285714286,0.09952606635071093,0.11111111111111105,0.39999999999999997,0.9643916913946589,0.2058823529411765,0.6583850931677018,0.23557692307692335,0.23550724637681156,0.28099173553719003,0.20454545454545456,0,0,1,0
585,2021-08-08,0.09574468085106383,0.09090909090909091,0.38095238095238093,0.07582938388625593,0.11111111111111105,0.39999999999999997,0.8338278931750743,0.27941176470588236,0.8807453416149068,0.2163461538461533,0.19202898550724637,0.26859504132231404,0.20454545454545456,0,0,1,0
586,2021-08-09,0.10638297872340427,0.09090909090909091,0.4920634920634921,0.07582938388625593,0.11111111111111105,0.2,0.8635014836795254,0.38235294117647056,0.7254658385093168,0.23076923076922995,0.18115942028985507,0.24655647382920107,0.09090909090909091,0,0,1,0
587,2021-08-10,0.19148936170212766,0.13636363636363635,0.47619047619047616,0.09952606635071093,0.33333333333333337,0.39999999999999997,0.8605341246290802,0.25,0.737888198757764,0.39903846153846345,0.16304347826086954,0.2355371900826446,0.09090909090909091,0,0,1,0
588,2021-08-11,0.22340425531914893,0.25,0.38095238095238093,0.26540284360189575,0.33333333333333337,0.2,0.85459940652819,0.1911764705882353,0.7813664596273292,0.43509615384615685,0.14855072463768115,0.23002754820936636,0.13636363636363635,0,0,1,0
589,2021-08-12,0.12765957446808512,0.11363636363636365,0.6349206349206349,0.1232227488151659,0.33333333333333337,0.39999999999999997,0.8635014836795254,0.2352941176470588,0.7577639751552794,0.40144230769231015,0.13043478260869562,0.2258953168044077,0.25,0,0,1,0
590,2021-08-13,0.09574468085106383,0.09090909090909091,0.6349206349206349,0.09952606635071093,0.33333333333333337,0.2,0.8249258160237389,0.25,0.8111801242236024,0.3125,0.11231884057971014,0.22176308539944903,0.11363636363636365,0,0,1,0
591,2021-08-14,0.10638297872340427,0.13636363636363635,0.7301587301587301,0.052132701421800966,0.33333333333333337,0.2,0.7833827893175076,0.3088235294117647,0.8322981366459626,0.32932692307692335,0.10144927536231885,0.21625344352617074,0.09090909090909091,0,0,1,0
592,2021-08-15,0.13829787234042554,0.13636363636363635,0.5079365079365079,0.02843601895734598,0.33333333333333337,0.2,0.8160237388724036,0.2941176470588236,0.7155279503105588,0.49519230769231015,0.10869565217391303,0.2066115702479339,0.13636363636363635,0,0,1,0
593,2021-08-16,0.1702127659574468,0.20454545454545456,0.46031746031746035,0.07582938388625593,0.11111111111111105,0.39999999999999997,0.8249258160237389,0.36764705882352944,0.6695652173913044,0.5024038461538467,0.12681159420289853,0.21212121212121207,0.13636363636363635,0,0,1,0
594,2021-08-17,0.06382978723404256,0.09090909090909091,0.47619047619047616,0.07582938388625593,0.11111111111111105,0.2,0.7596439169139467,0.36764705882352944,0.8422360248447204,0.3701923076923066,0.11956521739130435,0.21074380165289255,0.20454545454545456,0,0,1,0
595,2021-08-18,0.11702127659574468,0.13636363636363635,0.7142857142857143,0.1232227488151659,0.33333333333333337,0.39999999999999997,0.7774480712166173,0.32352941176470584,0.777639751552795,0.3798076923076934,0.10144927536231885,0.20936639118457298,0.09090909090909091,0,0,1,0
596,2021-08-19,0.12765957446808512,0.13636363636363635,0.5714285714285715,0.1232227488151659,0.33333333333333337,0.39999999999999997,0.8130563798219586,0.25,0.7304347826086955,0.43750000000000355,0.10507246376811591,0.21074380165289255,0.13636363636363635,0,0,1,0
597,2021-08-20,0.12765957446808512,0.13636363636363635,0.5873015873015873,0.1232227488151659,0.33333333333333337,0.39999999999999997,0.8397626112759645,0.2352941176470588,0.7677018633540372,0.49278846153846345,0.11231884057971014,0.20385674931129474,0.13636363636363635,0,0,1,0
598,2021-08-21,0.1702127659574468,0.13636363636363635,0.46031746031746035,0.1232227488151659,0.11111111111111105,0.39999999999999997,0.7893175074183978,0.38235294117647056,0.9180124223602485,0.35817307692307665,0.11231884057971014,0.1914600550964187,0.13636363636363635,0,0,1,0
599,2021-08-22,0.18085106382978725,0.2272727272727273,0.6349206349206349,0.2417061611374408,0.2222222222222222,0.39999999999999997,0.8575667655786352,0.5294117647058824,0.7999999999999999,0.3870192307692335,0.12681159420289853,0.18457300275482094,0.13636363636363635,0,0,1,0
600,2021-08-23,0.14893617021276595,0.20454545454545456,0.34920634920634924,0.31279620853080575,0.33333333333333337,0.39999999999999997,0.795252225519288,0.25,0.9180124223602485,0.3894230769230802,0.12681159420289853,0.1818181818181818,0.2272727272727273,0,0,1,0
601,2021-08-24,0.40425531914893614,0.2272727272727273,0.25396825396825395,0.2180094786729858,0.11111111111111105,0.39999999999999997,0.8397626112759645,0.32352941176470584,0.914285714285714,0.23798076923077005,0.14855072463768115,0.18319559228650137,0.20454545454545456,0,0,1,0
602,2021-08-25,0.18085106382978725,0.2272727272727273,0.23809523809523814,0.5023696682464456,0.33333333333333337,0.39999999999999997,0.8041543026706233,0.3970588235294118,0.9726708074534159,0.36298076923077005,0.16304347826086954,0.18732782369146003,0.2272727272727273,0,0,1,0
603,2021-08-26,0.3404255319148936,0.38636363636363635,0.3650793650793651,0.6682464454976305,0.33333333333333337,0.39999999999999997,0.8664688427299704,0.3088235294117647,0.7813664596273292,0.47596153846153655,0.20289855072463764,0.19696969696969693,0.2272727272727273,0,0,1,0
604,2021-08-27,0.30851063829787234,0.2727272727272727,0.19047619047619047,0.4549763033175357,0.33333333333333337,0.39999999999999997,0.8605341246290802,0.5294117647058824,0.7875776397515527,0.47596153846153655,0.22463768115942026,0.20247933884297523,0.38636363636363635,0,0,1,0
605,2021-08-28,0.19148936170212766,0.20454545454545456,0.46031746031746035,0.36018957345971575,0.33333333333333337,0.39999999999999997,0.8753709198813058,0.36764705882352944,0.7826086956521737,0.48798076923077005,0.23550724637681156,0.20523415977961432,0.2727272727272727,0,0,1,0
606,2021-08-29,0.1702127659574468,0.18181818181818182,0.23809523809523814,0.28909952606635075,0.4444444444444444,0.39999999999999997,0.8724035608308607,0.4558823529411765,0.8260869565217391,0.48557692307692335,0.22826086956521738,0.20385674931129474,0.20454545454545456,0,0,1,0
607,2021-08-30,0.2765957446808511,0.34090909090909094,0.5079365079365079,0.33649289099526075,0.5555555555555556,0.3,0.8664688427299704,0.22058823529411767,0.727950310559006,0.53125,0.24999999999999997,0.21487603305785116,0.18181818181818182,0,0,1,0
608,2021-08-31,0.26595744680851063,0.36363636363636365,0.6190476190476191,0.2417061611374408,0.5555555555555556,0.2,0.85459940652819,0.3382352941176471,0.8074534161490682,0.5240384615384599,0.2717391304347826,0.21487603305785116,0.34090909090909094,0,0,1,0
609,2021-09-01,0.19148936170212766,0.2272727272727273,0.2698412698412698,0.33649289099526075,0.33333333333333337,0.2,0.8219584569732938,0.4558823529411765,0.8335403726708074,0.40144230769231015,0.2717391304347826,0.21900826446280994,0.36363636363636365,1,0,0,0
610,2021-09-02,0.09574468085106383,0.13636363636363635,0.5396825396825398,0.1232227488151659,0.33333333333333337,0.2,0.7240356083086055,0.2941176470588236,0.8385093167701861,0.4110576923076934,0.2318840579710145,0.21212121212121207,0.2272727272727273,1,0,0,0
611,2021-09-03,0.08510638297872342,0.13636363636363635,0.5238095238095238,0.09952606635071093,0.33333333333333337,0.2,0.738872403560831,0.36764705882352944,0.763975155279503,0.3870192307692335,0.21014492753623185,0.19972451790633608,0.13636363636363635,1,0,0,0
612,2021-09-04,0.11702127659574468,0.13636363636363635,0.5238095238095238,0.07582938388625593,0.33333333333333337,0.2,0.7655786350148369,0.2941176470588236,0.670807453416149,0.51923076923077,0.19927536231884055,0.1942148760330578,0.13636363636363635,1,0,0,0
613,2021-09-05,0.1595744680851064,0.18181818181818182,0.5238095238095238,0.07582938388625593,0.33333333333333337,0.2,0.7566765578635015,0.3088235294117647,0.6472049689440993,0.5913461538461569,0.19927536231884055,0.19283746556473827,0.13636363636363635,1,0,0,0
614,2021-09-06,0.18085106382978725,0.13636363636363635,0.5238095238095238,0.09952606635071093,0.33333333333333337,0.09999999999999998,0.768545994065282,0.3529411764705883,0.7440993788819875,0.5721153846153832,0.16666666666666669,0.1887052341597796,0.18181818181818182,1,0,0,0
